address,PERIODIC_EXECUTION_score,PERIODIC_EXECUTION_support_n,PERIODIC_EXECUTION_state,PERIODIC_EXECUTION_reasons,SCRIPT_TEMPLATE_REPETITION_score,SCRIPT_TEMPLATE_REPETITION_support_n,SCRIPT_TEMPLATE_REPETITION_state,SCRIPT_TEMPLATE_REPETITION_reasons,BATCH_DISTRIBUTION_score,BATCH_DISTRIBUTION_support_n,BATCH_DISTRIBUTION_state,BATCH_DISTRIBUTION_reasons,FAN_IN_COLLECTION_score,FAN_IN_COLLECTION_support_n,FAN_IN_COLLECTION_state,FAN_IN_COLLECTION_reasons,CELL_CONSOLIDATION_score,CELL_CONSOLIDATION_support_n,CELL_CONSOLIDATION_state,CELL_CONSOLIDATION_reasons,CELL_FRAGMENTATION_score,CELL_FRAGMENTATION_support_n,CELL_FRAGMENTATION_state,CELL_FRAGMENTATION_reasons,ROUND_TRIP_score,ROUND_TRIP_support_n,ROUND_TRIP_state,ROUND_TRIP_reasons,IRREGULAR_ACTIVITY_score,IRREGULAR_ACTIVITY_support_n,IRREGULAR_ACTIVITY_state,IRREGULAR_ACTIVITY_reasons,DAO_ACTIVITY_score,DAO_ACTIVITY_support_n,DAO_ACTIVITY_state,DAO_ACTIVITY_reasons,top_archetype,top_score,is_scripted,touches_cellbase_directly,n_cellbase_inputs_direct,n_tx_in_window
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8hrnm86uy32m0wv24eqwyvl4crudtnc3yu82y8n,0.15936177023661405,3,OK,,0.412202380952381,2,OK,SINGLE_LOCK_SCRIPT,0.355061450393498,3,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,MANY_DISTINCT_SENDERS,0.0,2,OK,,0.3878772040188682,2,OK,1_TO_N_SHAPE,0.6333945993830333,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.8377848431635568,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8377848431635568,False,False,0.0,504
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8jjta82sj7lcz5ewruppmfrrvtg9nh4vvg5klxg,0.0113871635610766,3,OK,,0.7080745341614907,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.5136588478681834,3,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.8366277086896371,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.33174518261393077,3,OK,NEAR_ZERO_NET_FLOW,0.7287035384456471,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,CELL_FRAGMENTATION,0.8366277086896371,True,False,0.0,322
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8kwzq44p8ap4zclfc3vfgw5uxqqnegf0u7t0l86,0.03128035285093022,3,OK,,0.4968152866242038,2,OK,SINGLE_LOCK_SCRIPT,0.581415205640971,3,OK,FANOUT_DOMINANT_SHAPE;MANY_DISTINCT_RECIPIENTS,0.0030205033784778874,2,OK,MANY_DISTINCT_SENDERS,0.00159235668789805,2,OK,,0.33121019108280253,2,OK,1_TO_N_SHAPE,0.6638570155896405,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.7706736862723941,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7706736862723941,False,False,0.0,314
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8m55rrdckag9e5j8hqdyga0ftpwvauxtcult98p,,0,INSUFFICIENT_EVIDENCE,DOMINANT_1TO1_SHAPE,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8t3pqdfg3rnsqe8vgv93d49evdzkvpxcce0ml7v,0.8642136400334125,3,OK,LOW_LIFETIME_VARIANCE;DOMINANT_1TO1_SHAPE,0.75,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,,0.4666666666666666,3,OK,NEAR_ZERO_NET_FLOW,0.5328173224128455,4,OK,VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.8642136400334125,True,False,0.0,701
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq90ay9s9atj3rpajv38hnx5nashk3tnstqcu3khf,0.4336195524645306,3,OK,,0.5878378378378378,2,OK,SINGLE_LOCK_SCRIPT,0.08822803112387356,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.14370241226781455,2,OK,FEW_DISTINCT_DESTINATIONS,0.9947392296006362,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.6162154618468754,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,ROUND_TRIP,0.9947392296006362,False,False,0.0,37
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq92dx9xep8pwxacajpvvlcj4j7tlk9uhng4j74ms,0.0350877192982456,3,OK,,0.39226973684210525,2,OK,SINGLE_LOCK_SCRIPT,0.27204480867124115,3,OK,MANY_DISTINCT_RECIPIENTS,0.0197368421052631,2,OK,MANY_DISTINCT_SENDERS,0.00986842105263155,2,OK,,0.17598684210526316,2,OK,,0.6651075609577065,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.8440348399456417,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8440348399456417,False,False,0.0,304
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq94q52uky0frd8sge5jnfwnm89zclmrg35ltra3y,0.14393939393939395,3,OK,,0.32386363636363635,2,OK,SINGLE_LOCK_SCRIPT,0.1731140913718429,3,OK,,0.0,2,OK,,0.0,2,OK,,0.28196155134366657,2,OK,FEW_DISTINCT_DESTINATIONS,0.28720746208428627,3,OK,NEAR_ZERO_NET_FLOW,0.794458618742556,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.794458618742556,False,False,0.0,44
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq97nlhckh68mupdw9w33xhp4hedejskhxs9ef2y4,0.20102201793247976,3,OK,,0.6469387755102041,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.035963988495178824,3,OK,MANY_DISTINCT_RECIPIENTS;EVEN_CAPACITY_SPREAD,0.015991676875052853,2,OK,MANY_DISTINCT_SENDERS,0.00884353741496595,2,OK,,0.022663617274816746,2,OK,,0.6937632975645022,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.5012713507986308,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,ROUND_TRIP,0.6937632975645022,False,False,0.0,735
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9ef4udwfyuwywlsqwy08wpapagss8ej8yxj50cr,0.043641835966892396,3,OK,,0.53244920993228,2,OK,SINGLE_LOCK_SCRIPT,0.12755642752563226,3,OK,MANY_DISTINCT_RECIPIENTS,0.0067720090293453,2,OK,MANY_DISTINCT_SENDERS,0.00338600451467265,2,OK,,0.07618510158013544,2,OK,,0.7066746283937793,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.7933952407094931,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7933952407094931,False,False,0.0,886
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9fmlyjt4ydumr7u27ltfz3vjfj2s2hgmgwc8awk,,0,INSUFFICIENT_EVIDENCE,,0.5,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.21323588545078703,2,OK,,0.2731918655475783,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.28657999998079303,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.28657999998079303,False,False,0.0,3
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9fz7cfu5xla5nd3ay686gm2ajnzh89h8c48k7uz,0.6008265751231631,3,OK,LOW_INTERVAL_VARIANCE;LOW_LIFETIME_VARIANCE,0.7166203059805284,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.024214647392365837,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.039439883200067756,2,OK,FEW_DISTINCT_DESTINATIONS,0.6646941499499093,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.44226133889929486,4,OK,VARIED_DAY_OF_WEEK,0.0,1,OK,,ROUND_TRIP,0.6646941499499093,True,False,0.0,719
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9m8eyncfhezf8s68djzwk5f9yjgwc6frqej2wsh,0.007575757575757566,3,OK,,0.6583806818181818,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.08122019373136614,3,OK,MANY_DISTINCT_RECIPIENTS;EVEN_CAPACITY_SPREAD,0.010975972377757926,2,OK,MANY_DISTINCT_SENDERS,0.00568181818181815,2,OK,,0.0440340909090909,2,OK,,0.5416450947749847,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.7281326932097678,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7281326932097678,False,False,0.0,352
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqx0f0kn59zeww42ufe72s3zp843zjtm70qknllc8,0.03801169590643273,3,OK,,0.4078947368421053,2,OK,SINGLE_LOCK_SCRIPT,0.24791300735025076,3,OK,MANY_DISTINCT_RECIPIENTS;EVEN_CAPACITY_SPREAD,0.0701754385964912,2,OK,MANY_DISTINCT_SENDERS,0.0350877192982456,2,OK,,0.13596491228070176,2,OK,,0.6601279689875835,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.821989631026151,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.821989631026151,False,False,0.0,114
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqx8ced038s4z2vxfkqu7jzdcqs7q6qhxjqxupv3g,,0,INSUFFICIENT_EVIDENCE,,0.5,1,OK,SINGLE_LOCK_SCRIPT,0.3627152390648137,3,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.5907765837676823,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.22224611164098643,3,OK,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,CELL_FRAGMENTATION,0.5907765837676823,False,False,0.0,3
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxamnrpernhha9nsyus0k6f8a6ays6t0cusm37pn,0.24110935079106313,3,OK,,0.5276604729729729,2,OK,SINGLE_LOCK_SCRIPT,0.158790628124201,3,OK,MANY_DISTINCT_RECIPIENTS;EVEN_CAPACITY_SPREAD,0.0177364864864864,2,OK,MANY_DISTINCT_SENDERS,0.0088682432432432,2,OK,,0.08065878378378374,2,OK,,0.7945665794577078,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.5911142014385355,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,ROUND_TRIP,0.7945665794577078,False,False,0.0,1184
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxeawela8galsacxfd7d4xaymhy9jpmqeqyruqve,,0,INSUFFICIENT_EVIDENCE,,0.5,2,OK,SINGLE_LOCK_SCRIPT,0.3627152390648137,3,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.5907765837676823,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.22252407457476142,3,OK,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,CELL_FRAGMENTATION,0.5907765837676823,False,False,0.0,3
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxmkl3lngrcklwa8grdc8ja6n4s40pu4sc0w0aln,0.03659717688668029,3,OK,,0.43269230769230765,2,OK,SINGLE_LOCK_SCRIPT,0.2510474076462217,3,OK,,0.031776073572705406,2,OK,MANY_DISTINCT_SENDERS,0.022259999405437176,2,OK,,0.2212446438295857,2,OK,,0.6177471998118033,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.6686967019686538,4,OK,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6686967019686538,False,False,0.0,26
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxuz9n0wyhs86wrqr5309qaz5jsxe3805gnlmc95,,0,INSUFFICIENT_EVIDENCE,DOMINANT_1TO1_SHAPE,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxvxkq3zapxvyv6qktfyhq84puycg59s2q0smpl6,0.5577024113574846,3,OK,LOW_LIFETIME_VARIANCE,0.743844049247606,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.00548586595275949,3,OK,EVEN_CAPACITY_SPREAD,0.0,2,OK,MANY_DISTINCT_SENDERS,0.0,2,OK,,0.004827226212682986,2,OK,,0.5749638860247103,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.5060845683435454,4,OK,VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,ROUND_TRIP,0.5749638860247103,True,False,0.0,731
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqy5z928yw33t5enjqglmeq7w23dk99q7qvm3yvlr,0.246950803201847,3,OK,,0.30000000000000004,2,OK,SINGLE_LOCK_SCRIPT,0.3315900280369211,3,OK,EVEN_CAPACITY_SPREAD,0.0,2,OK,,0.0,2,OK,,0.27216976134290605,2,OK,,0.8805659925575227,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.581842468794935,4,OK,HIGH_INTERVAL_VARIANCE;MIXED_TX_SHAPES,0.0,1,OK,,ROUND_TRIP,0.8805659925575227,False,False,0.0,15
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqydhfg585sfcxu5gpaqs5sme8rn30c5yagaawuq2,0.5901913120538342,3,OK,LOW_INTERVAL_VARIANCE;LOW_LIFETIME_VARIANCE,0.7154811715481172,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.025041010228323925,3,OK,,0.0,2,OK,,0.0,2,OK,,0.04078583109693199,2,OK,FEW_DISTINCT_DESTINATIONS,0.5540228097273237,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.4420303634950584,4,OK,VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.5901913120538342,True,False,0.0,717
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqygpfd4a3nnel8tg9ntkwayy9hx537qf4yyyg3v0,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqyknjsdgjmz9a475mzuledqlm82yujj4vu8xllec,0.0015197568389057666,3,OK,,0.5585106382978723,2,OK,SINGLE_LOCK_SCRIPT,0.24038416789160758,3,OK,MANY_DISTINCT_RECIPIENTS;EVEN_CAPACITY_SPREAD,0.0015197568389057,2,OK,MANY_DISTINCT_SENDERS,0.00075987841945285,2,OK,,0.12462006079027355,2,OK,,0.7349490422384403,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.781690901180505,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.781690901180505,False,False,0.0,658
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqym5d4n465eu93tdcz5sycepdkatjahp9uwdcpfy,0.4648990505129101,3,OK,LOW_INTERVAL_VARIANCE,0.662621359223301,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.08368172552093785,3,OK,,0.0,2,OK,,0.0,2,OK,,0.08998016520035497,2,OK,,0.4566081375569227,3,OK,NEAR_ZERO_NET_FLOW,0.4620163311673851,4,OK,VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.4648990505129101,False,False,0.0,721
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqymvu6d289ggsyudpamr4g6ayz62gpp34qzy30vs,0.7897953971501086,3,OK,DOMINANT_1TO1_SHAPE,0.75,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.5555554814895679,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.5321437939259284,4,OK,VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.7897953971501086,True,False,0.0,698
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqytevmf523qgwexunz0pf59ysl6dvxvvusuft43p,0.05997976498375757,3,OK,,0.3954545454545454,2,OK,SINGLE_LOCK_SCRIPT,0.37314119351095504,3,OK,MANY_DISTINCT_RECIPIENTS,0.008971621182586957,2,OK,MANY_DISTINCT_SENDERS,0.0045454545454545,2,OK,,0.2227272727272727,2,OK,,0.5755791987904563,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.8332065048283885,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8332065048283885,False,False,0.0,110
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqyxaafkpxklf820ugttkjd0409k73djjhue0s8ej,0.04309810822836935,3,OK,,0.5454545454545454,2,OK,SINGLE_LOCK_SCRIPT,0.13727483928771872,3,OK,,0.0,2,OK,,0.0,2,OK,,0.18626718105516699,2,OK,FEW_DISTINCT_DESTINATIONS,0.45026733943405534,3,OK,NEAR_ZERO_NET_FLOW,0.7634672425546742,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7634672425546742,False,False,0.0,44
ckb1qrj9k8u0yxllyvfhqddr4d636adnd2vpmmkru7pqr99ecppfvl60zq2jdhmvxjtkj8fx84gevn93j5eyc2xtgmg63glfg,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.34048246984957176,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.40978779832136747,2,OK,FEW_DISTINCT_DESTINATIONS,1.0,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,1.0,False,False,0.0,2
ckb1qrj9k8u0yxllyvfhqddr4d636adnd2vpmmkru7pqr99ecppfvl60zqfd4pj6za0jzhxvsk960aw4ylu48hmrtjq8ec8zj,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.34048246984957176,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.40978779832136747,2,OK,FEW_DISTINCT_DESTINATIONS,1.0,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,1.0,False,False,0.0,2
ckb1qrj9k8u0yxllyvfhqddr4d636adnd2vpmmkru7pqr99ecppfvl60zqfuh3ru2j5lmm6cl4tt7dqme28545t9yzsyhsyzg,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qrj9k8u0yxllyvfhqddr4d636adnd2vpmmkru7pqr99ecppfvl60zqgjydsp6tgswnf7rg5u2j2v20cvcm55dygutu3en,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qrlh3whq40ch67jqfs97p7ddnjgctvlc3hxxqsp5202m4rslyt6n5qh3068szf235yxw9c3px3rzgxkxnf2ynq7ys5kam9r42sn5a2x845q7rg9y,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.29407285859722054,2,OK,,0.44308243782576173,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_CONSOLIDATION,0.44308243782576173,False,False,0.0,2
ckb1qrlh3whq40ch67jqfs97p7ddnjgctvlc3hxxqsp5202m4rslyt6n5qn0ta0jq68jgwzvzpy82w8sugs9cvvza3fz0flwr67avv068nsst5uevzjl,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.29407285859722054,2,OK,,0.44308243782576173,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_CONSOLIDATION,0.44308243782576173,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0259kv0x5jez6h0l5qr52k64weapapgyscsnmhn,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
