address,cluster_id,cluster_confidence,cluster_label
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf9gpm79hetc79v6ctwyzddhtwe9g6mfmq0sm2ez,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf9jwdl03xznuj4m32a9mlc2ejzu3rj3sc2k2ffj,0.0,0.9999999999999574,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfc5kszzn9mc2zycl58v8jjrk9zhmr97cg3ndvfs,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfc63dma5fy3kywpnada5yy99tpqvl4dechg9csl,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfcls7pnlg5eausdqrj4k0jrlhm7zy3jrsjljh33,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfcwzl3jytqrrgtuwmapvqe42txrxvqlncewj9c8,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfd8eyknzynse6m9r0zlfjyt4qpxnlr86svrekgm,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfdna4hqan5me6y8mfqr83y4epmrdrc6cs33gx6e,0.0,0.9999999999822649,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfedd2txrs2mkwpdnqawg67t6dg873utxcxh2uzw,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfewq5cphjmj7j53dgvs9ekquz7wp0eadggz3t4x,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqff60m3g73j280arxmzwp6anr9g04xmmast74txw,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfg0c6expwhe3wjs5vkk7e2legcah5gvjqvdy8l7,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfgj90k2l7xlregd38wufzgkvhx0f8zk5g0zvkvj,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfh3hsd0an0xag0qzx0ay8qrtpclap9x3she6gvj,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfh8xfzhxnsgxq7st5khe2fa59da8lp6gchut7ky,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhhns5zvr3d2rxe8lswgx9whpq0a0kmzsruh3s5,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhlkvwqu09p0fh8aqkzw4q63frnwe3lqgphr4ny,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhm04agnaq6r8t8fn75zclt30x0es6fyqn07upn,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhncpyvtj7w4euhnwwnndksez0kl7kljgjp39t5,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfj8ejt4qckvuzrtezy9nvcv7le9ur8cuqy7s5x8,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfjhl5nx82y5z2xdhwqhg34vkzta6gttgc05sfu2,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfju4w7mgnq2xl34rgmv7avnczycrkc9xqedr5fc,0.0,0.9999999998108962,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfk06jtv959avpca47ucdh54qfg8wr9x5g9e69zn,0.0,0.999999999888928,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfk74jml992maq6k2g9gn5znh4qsqlcg0gxqejgl,0.0,0.9999999999997371,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfk8ulu9g9wd9h3z4uvuct55u9xf3g5rwcf6r2em,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfkame6ddm458vr9j43h04m2hq3uecnxlgr77utf,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfkjglwnv0p5h4wujzvz65rekwxmx2d0zsn7yllu,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfklpav762duvc8cva7gnz89nzvksp6r3qeh6wvh,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfkwd5sdf803w98t5l5yk4k2myy60x3qyqzn876v,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqflgd96hhegvt75t3admj08a2y88yv5mdqy6cqs0,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfn7k56km47p5javnrpw4ufny8gcyqjyxschyrkw,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfnxmdem0nvxr00pmjc4nva7aft2e6gtus2lccwn,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfplruvrt4qsh2vu7vla0uuk2pxvstfx6csgmzu5,0.0,0.9999999999647073,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfqqgdjzldwm3gcuxnclfscjda2lw7jruqjxyp93,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfqr2l6rqllmnhtpzptgq9fnagsykcffxcpqmjuu,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfr084zhvecgk6223300mchj39my66q5dqd5030q,0.0,0.9999999999721112,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfrlamn0mk353jsutukulxcxyf8je85wwg5l5nnv,0.0,0.9999999999997087,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfrmvt598cnr70mhtyt9afjg9yju7s0n6gw0e8d4,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfrvc7cagn8h4g3harg8cwdfpq3sx7sxms2r27la,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfrwmam5nkqvxfjujhr7kk9d2f2dvdj4egq7kqlm,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfrylux2xrmpnzgkwzs8u9cjgq5cy6lqusc94mes,0.0,0.9999999999996732,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfs5vasvpjrtmhvt7s89f479c3dupy3xfc7dzv9s,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfs65nfxwjwhd2q8t9vpan08q7tr76pugseqqmtp,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfs6c4chhw5kwthmq0jzqyxwmr9fpr5a4qr8l2yd,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfs6k9ygrwtdrn828l4a04ns9fnes960jg3x8k26,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfs7v5u87mvk9zdyhmg3ua0aduh4zfw3fsgsfkel,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfsajumlzs2pjvtz0xxg42llw5px435u3gxmlwuc,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfsq8jqye7jzl6krc66gkd3lch36mxyhts00xst4,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfsu2mrnwlnau7687z605999cuqgmzkyqs0u3985,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqft980n0alva2vjmkca85wujt5vhtwgzpgqczv9a,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqftd47h3v4gg75m5w3amn3t9f3jqwe4xgqg9r36q,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqftm2xn4dlczysw0q2x5alw2v7ur2le8gs8h3teh,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqftut643fj67jhgc0u2h4m3ggtt290vqmqxqpkju,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfu77q0whtmthcu45dm9l326da8rasmh6g8t7pw9,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfuss90srspr49ftd2x22zn2zcpthn727gp7z3wq,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfuwj6lqq2hhe8qqm3m5z2xacjjyuy73yqwgnm2m,0.0,0.9999999999955733,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfvfcxm03q9xmn3fy68s9rxp0y5lfqfvjgmmtw0p,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfvq4dqqh8vq032qx3lxaltkffqvxfe8ts4jur9h,0.0,0.9999999999999147,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfwcjzujntvxpmcjmpt4r6pd4mvxu89k4sr3244x,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfwru8wpcx969py0vrrf29ckn928nz26csz7pvxw,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfx7c8l89wcf42vxgajjke9zdt7myeqrdqj6mqm6,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfxgd9zxl6czs4s3kzr55letennz2l3yjqpt8r79,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfxqhntpalmhxqf2dls2ak9tq52pclnals5mtv4z,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfxqr07vgqlgcke2waa8llnuc6e6fmqxdgpe06nl,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfxutf5s83ww7s33j2tyc98k7gzr5588vs3kzqs7,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfy9jh56guwkukqsxa6anu49vsyrs07j4qa7y0x8,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfyj5nenrx8y7mcrg2zdhqtyet4xegysfc3xyemf,0.0,0.9999999999990479,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfylyx957e0g3kyjua0fed5gzzj4s2s9qsxafn7t,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfz9rdwxs84saj8xcknrclsf4a9r7qk3hqqsv05e,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfza43g58rzyhcd8j6nav9c7cgefmwfgsq34yn7t,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfzgxljyv0d2hezcfypqscs5zy3kn7jhnqvv0xt6,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfzz2s8jscd5wm0faglpyxl5w3t8fyk69gthp4j7,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfzzknutrncp6fupm6596sgyh5r0946rpsu6mkpk,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg0fsmjwhnshsqzsayprx9f7w0jwkn5zyqcrdluc,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg0prwcywrcc744qq5veu4upkur4665dlgr6003x,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg0stashycnk0au3euckz46ucr9jnstf7sr3ejr0,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg234899dy86s85krenks2uxma9pz0thwsukch3x,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg24w9uh6z7vg2mf48x5rq42t5aegfzxxsge2k2w,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg2fnljwt423kchx368x8xwstmkhx0k2agegvx0a,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg2h7uwwprx9jj45wjl3atqcx9n2ztadscfrnanm,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg2ww55lsgft0gcwr3d3t4q080au6w59dcm27x2h,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg338aj4hnmutep9ufyd9yyuh3ju7rr8lq03fejn,0.0,0.9999999999997797,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg3xv33uywn6sjyvmnzckatkpke54mlx8srepf4g,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg3y6k5gqrgjt54wzhxar4kys594v2s0vg2fpsmk,0.0,0.999999999974996,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg40ucnf7tt8zvnje7xhatf3yllc8zh4pqq25wqh,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg4cz7lvtz6anfw0uxkrxu8d0gxcfuww2gp702wk,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg4yg2m9jpx5efeu4q0vrp643gjmad37nqrk9glt,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg58nlmgm0f04zj3fedh4d369cpdz67s5q8n0dxm,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5jmhqdrajsdjx6cfxjxh8rgcyd0tqknsgt33vf,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5lst9mlwu80g4jr84edy4yl3aznsjppqhnt9pw,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg60za567aggkr4kdukm540wrujl4xn83g5sff6z,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg64upk25mkwaurfnz52t5wcm4hkw8ukgqdmqsjq,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6agcch2m7k8lsh00nv05ztfmz0euvqkcfpz7ec,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6etjlacez8tnmwnue2rpngpyjzn7nd8q46sh5m,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6j932zy4ztkzmtpye2uhzsju5npw795s89dznx,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg709r8jqauttpmkjv2x2jg3mtdwvqk7acc26w2j,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7amrm9saduc4acdzlerezh8x02rnlhpgctv0fh,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7hr6px90xaq7398ykma025h78hlt9q6sx6xhlc,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7s83aycfqw32rp2cl30mezyc5l5q4zfqppp5t0,0.0,0.9999999996392859,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7ufw40k8zhr0203nhe009gug2x5m9hfc7k2a50,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8pu56q5tq5fw73kv89xfvc8krqrwmz4seqggu7,0.0,0.9999999992573834,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8td6r2j7dwevxfd0c84lzn0j9dh0tkecqdrktc,0.0,0.9999999999999645,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8zg7hg80ul7sj74vc0rfe2ya7zxvzxxcv5tleh,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9zt77ljsy79v237ska0mgf4zd50avq0cdx0vpw,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga7576ut7xx2v5xv68r6xuxv73mryg6lsuvp7yx,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga8fka44mj0qm9pz3zx8fh23cd9t7ye2qw4p9mm,0.0,0.999999999986116,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgcls79s3gyaetwz3sm27r5gfjguywnh2cxxda76,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgcz52lrjnahz4fqftgu99pl00ekkzmcnqw90ng6,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdfcqrc54z7gdl04pmq7vskgdzx2axu0cns0vcq,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdfkqjl4zve8hmvt72a2gykfrwnae27ecw45zxl,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdh67vg3ffv9r3zccpq3nmdysrqzgv77s04dskt,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdxphgsetrscx0nayzu4w3y0mptppcf2cdy8eyh,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqge57hkg6u3mc7jwh7emmu7pne7keyn2ccf79a2t,0.0,0.9999999999962128,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgf977v8w9d3pd0fk7w6fxx48pl6veplgstupmw8,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgfqwmvzh39rck52chuz5t6404wqmywtagx3n5lf,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgg8w4ddafhudspnvc8aapvpek3rvmk33qqk5up2,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgggfv0k0gj6r4du3z58c6d39fq6vn7hps0v89nt,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqggk97uhpah6re39cfce5d08rrwu0yvyjg5vjg0s,0.0,0.9999999999990195,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqggs86408ja7nsgdh0lz0cxafua6u0pq5cmvsxuu,0.0,0.9999999999976552,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqggszva8zt4sr9p97fwvrhfhzqf7p29u8s3z6m5z,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqggtmv990h0ggv7g747uk0mj422sf3anps8teujc,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgh8ejptxd3n05njryzm2vct7ew9jez6rs8uvuej,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqghcyy3z34lvvd306dsxk63tplg20yue3q6y3yy2,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqghntjqmjfan28zcakl06kt5v5x6upxtdgnsclpd,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgj3l4affhawvqru83788u58fphcrx2f8shd3h9l,0.0,0.9999999999999858,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgj3umca77qszppddp4armtr2l6dt4n8ycjv3xdw,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgjdw5vq6y0me78r46vf29flspd83qy9us3p3jgp,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgjr2xdh0zyc53jxpwsvwxq5x8y05rmytcewmqcv,0.0,0.9999999851816064,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgjuhrq84l5nk7ylhlcqpsa3yg974735rgy30uch,0.0,0.9999999999472138,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgk9kfuz7fchth20ksf8d2x3eqph9le6cqhenpf3,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgkfsftjekwd5gtrpludsuaynmccg37mssm6hpt9,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
